Name,Comment,Time,Likes,Reply Count
Suryansh singh,Sir please price open kariye🙏🏻,2021-12-03T14:53:55Z,0,0
dubi video,"Omg jaldi se LIKE aur SHARE kardo <a href=""http://www.youtube.com/results?search_query=%23tgfamily"">#TGFamily</a> osm guruji",2021-12-03T14:53:36Z,0,0
SAMAN MOGA,🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,2021-12-03T14:53:04Z,0,0
Sonu Lepcha,trust me bhut hi bhadda hai dikhne me..<br>99% people will choose the normal one.<br>fokat ka chiz..,2021-12-03T14:52:32Z,0,0
Rajendra Kashyap,Chhattisgarh sable badiya,2021-12-03T14:52:26Z,0,0
Gaming Manjeet,This is the No. 1 &quot;FROUD&quot; YouTube Subscribers channel They Has 21M+ Subscriber but they haven&#39;t 1M+ &quot;VIEWS&quot; in any video....😡😠😓,2021-12-03T14:52:14Z,1,0
T-90 FAN,Plz 🙏 aapk purana mobile giving me rakh do,2021-12-03T14:52:04Z,0,0
Akash Sharma,Mahabharat ki yaad aa gyi <br><br>Phone ke looks bahut dhasu he,2021-12-03T14:50:24Z,1,0
Bansidhar Shukla,🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻🙏🏻 Guruji,2021-12-03T14:49:13Z,0,0
Bhaukal Raj Gaming,Pahle wala hamein de do bhai,2021-12-03T14:48:58Z,0,0
Aashish Singh,Bahut bahut bakwaas Hai sir,2021-12-03T14:48:34Z,0,0
Bobby,भाई जी महाभारत की इस लाइन को लेके अपने दिल। खुश कर दिया मैं समय हु,2021-12-03T14:46:53Z,0,0
Amol Salve,You lucky Guruji ❤❤❤,2021-12-03T14:46:32Z,0,0
Amol Salve,You lucky Guruji ❤❤❤,2021-12-03T14:46:25Z,0,0
Amol Salve,You lucky Guruji ❤❤❤,2021-12-03T14:46:19Z,0,0
Amol Salve,You lucky Guruji ❤❤❤,2021-12-03T14:46:15Z,0,0
Amol Salve,You lucky Guruji ❤❤❤,2021-12-03T14:46:09Z,0,0
Gaming badshah,Bhai mere ghar pe bhej do dhek ke batata hu kaisa lag rha hai 🙏,2021-12-03T14:46:04Z,0,0
Amol Salve,You lucky Guruji ❤❤❤,2021-12-03T14:46:01Z,0,0
Amol Salve,You lucky Guruji ❤❤❤,2021-12-03T14:45:53Z,0,0
Vishal Srivastav,Hsgen,2021-12-03T14:45:51Z,1,0
Amol Salve,You lucky Guruji ❤❤❤,2021-12-03T14:45:47Z,0,0
Amol Salve,You lucky Guruji ❤❤❤,2021-12-03T14:45:36Z,0,0
Amol Salve,You lucky Guruji ❤❤❤,2021-12-03T14:45:30Z,0,0
Neeteash Rana,JAAT⚠️🚫,2021-12-03T14:45:25Z,1,0
Amol Salve,You lucky Guruji ❤❤❤,2021-12-03T14:45:25Z,0,0
Amol Salve,You lucky Guruji ❤❤❤,2021-12-03T14:45:20Z,0,0
Amar Singh Badgotya,Sir Zabar Zast,2021-12-03T14:44:45Z,0,0
PATHU PANDIT,JAY HIND 🇮🇳 जय भारत 💫,2021-12-03T14:43:57Z,0,0
BALJINDER SINGH,Bhai price to bato...?,2021-12-03T14:43:24Z,0,0
Aniket Sahu,Mere pass to iphone he nahi hai par yee to aag hai.. 🔥🔥bhagwan kare mughe app gift kar de sir..😁✌️,2021-12-03T14:43:17Z,0,0
Rachit saini,Yar mana bhe Dada please 😢😭😞,2021-12-03T14:42:45Z,0,0
TOXIC KISS GAMEING,😯😍,2021-12-03T14:41:02Z,0,0
Masroor Khan,Nice phone sir,2021-12-03T14:40:39Z,0,0
deep k,Guru g bohat wait keya hai abb to koi phone dai do,2021-12-03T14:40:28Z,0,0
Sahib jot Singh,Pehle wale mujhe dedo iphone 13 pro Max 1tb,2021-12-03T14:37:23Z,1,0
MAYURESH JUMLE,Isama jo clock ha vo india ka time ha ya Dubai ka,2021-12-03T14:37:20Z,0,0
ROYAL GAMiNG,🔥🔥🔥🔥🔥🔥🔥 op,2021-12-03T14:36:32Z,0,0
VOLT GAMING 07,Sr so cool I like 👍 you’r videos but I love ❤️ TG sr,2021-12-03T14:36:11Z,0,0
S Deepak,Kya kamal hai bhai 😃,2021-12-03T14:35:50Z,0,0
Prabhjot Singh,I didn&#39;t like that time since,2021-12-03T14:34:57Z,0,0
A2 JANU GAMERZ,Sir please 1 video BGMI LITE ke uppar BANAO 🙏🙏🙏🙏♥️♥️♥️♥️♥️💯💯💯💯🤩🤩🤩🙇🙇🙇🙇🙇🙇🙇🙇🙇🙋🙋🙋💁💁💁🙆🙆🙆🙅🙅🤷🤷🤦,2021-12-03T14:34:54Z,0,0
Sandeepsharma Assan,Giveaway kr do😃😅,2021-12-03T14:34:00Z,0,0
Mr. James,Love u guru jii,2021-12-03T14:33:55Z,1,0
DJ x GAMING yt,Har sal ak na ak new T G adition ate rahere hai lekin mila ak bhi nhi ..<br>Or giveaway to win bhi hoya tha lekin mila nhi 💔😭,2021-12-03T14:33:26Z,0,0
Anku Singh,Guruji phone ke key button me scratch aa gya hi,2021-12-03T14:31:59Z,0,0
Amit Kushwaha CPK,Are bhai ji katai jaher,2021-12-03T14:31:45Z,0,0
bhavya Gulati,Price bolo!!!????,2021-12-03T14:31:41Z,0,0
Dd亗Is๛Live๛,Es se acha to simpal wala hai 👍👍 paisa barbad 😂,2021-12-03T14:30:28Z,1,0
santosh kumar,Fantastic phone luck,2021-12-03T14:30:17Z,0,0
instagraam memes,i not use giveaway app please give me 1 iphone,2021-12-03T14:28:37Z,0,0
Vaibhav VB,"Gaurav bhai iska case hai mere paas 5, 6 lakh tak hai agr aapko chahiye to muze aap contact kr skte ho 😌😜",2021-12-03T14:27:41Z,0,0
Gurumukh Singh Binning,Price,2021-12-03T14:27:21Z,0,0
Parimal Matte,Kam se kam 10-15 lakh ka phone hoga,2021-12-03T14:26:54Z,0,0
Dinesh Kumar Saini,Gaurav Bhai aapne iphone 13 pro max pe kyo nhi karwaya esa design iphone 13 pro pe hi kyo karwaya hai iphone 13 pro main esa kya kaash hai jo aapne esi m hi yeh design ko karwaya hai. Please bataye.,2021-12-03T14:26:35Z,0,0
bk malik bhojpuriya,Jalwa h Bhai Ka🥰🥰,2021-12-03T14:25:05Z,0,0
Anupam Pandey,Aisa phone Hume mil jaaye 😁😁😁😁😁😁😂😂,2021-12-03T14:23:31Z,1,0
Hasmukh Solnki,Giveaway kar do guruji 😂😂🤣🤣,2021-12-03T14:23:30Z,1,0
Amir spd,❤️❤️🤧,2021-12-03T14:23:19Z,0,0
Ambar Agrawal,Bhai channel ka name &quot;technical guruji&quot; se  &quot; Gold guruji&quot; rakh do ❤️❤️😂😂😉😉,2021-12-03T14:21:20Z,0,0
Ambar Agrawal,Bhai channel ka name &quot;technical guruji&quot; se  &quot; Gold guruji&quot; rakh do ❤️❤️😂😂😉😉,2021-12-03T14:21:12Z,1,0
Aseem Yadav,Very attractive,2021-12-03T14:21:10Z,0,0
AJ.ADITYA,Ye phone to Museum me hona chahiye 👍🔥🔥🔥,2021-12-03T14:21:09Z,1,0
Ambar Agrawal,Bhai channel ka name &quot;technical guruji&quot; se  &quot; Gold guruji&quot; rakh do ❤️❤️😂😂😉😉,2021-12-03T14:21:03Z,1,0
zenfestics,Waste.,2021-12-03T14:20:44Z,1,0
RM Rifat,It&#39;s was amazing🥰😍👍,2021-12-03T14:20:38Z,1,1
RAM rai,wireless charging kese hoga,2021-12-03T14:17:44Z,0,0
Abhishek Pal,"<a href=""http://www.youtube.com/results?search_query=%23limited"">#Limited</a> edition 1on1",2021-12-03T14:15:42Z,1,0
Mritunjay Kumar,Guru jee healthy horahe hai😁,2021-12-03T14:15:41Z,0,0
PRO X Jayant,wow,2021-12-03T14:14:48Z,0,0
Biswajit Mondal,Bahut mehanga hoga lekin design bilkul acha nahi laga. Mota kar diya mobile ko,2021-12-03T14:14:43Z,0,0
Om Prakash Yadav,Very nice sir,2021-12-03T14:14:10Z,0,0
samseen,Aapke videos greeb log hi dekhte h 😴😴hayy lg jaygi Bhai <br>🤐🤐Slah h bura nhi mnna,2021-12-03T14:13:51Z,0,0
Ashish parmar,Ek hote he gareeb or ek hote he bhot jada gareeb..<br>Jo hum he. 🥲🥲,2021-12-03T14:13:37Z,0,0
Lion Bhadra,Supper phone 📱,2021-12-03T14:13:03Z,0,0
Ronit Warkar,Guruji ek baar price bhi bata do,2021-12-03T14:10:27Z,0,0
VIN with ME,इसका गिववे कब कर रहे हो गुरुजी TG Family को,2021-12-03T14:08:01Z,0,0
Piyush Agarwal,Guruji price kitni h,2021-12-03T14:07:02Z,0,0
BUNNY GUMBER,Congratulations sir,2021-12-03T14:07:02Z,0,0
Jay Saraniya,Price ???,2021-12-03T14:05:11Z,0,0
CARTON NETWORK,Yu ka ripa vagadi ra ho griba ne do Ripa punya mli 🙏,2021-12-03T14:05:04Z,0,0
Karuna patel,Pure duniya me ap akele ho waise hi apka phone bhi puri duniya me akela hi aisa hoga... 🔥🔥🔥,2021-12-03T14:03:46Z,1,0
Ratan Jat Choudhary,Yu ka ripya me vadi 💥💥 mele,2021-12-03T14:02:55Z,0,0
Harun Rashid,"So Amazing iPhone🔥🔥🔥 lene ke liye khasta lekin Paisa nahin chalega <a href=""http://www.youtube.com/results?search_query=%23tgfamily"">#Tgfamily</a>!!! Love you",2021-12-03T14:02:41Z,0,0
Suyash Satvekar,Excellent Phone,2021-12-03T14:02:32Z,0,0
Shubham Das,"Bhai khud ka saman hai isiliye quick use guide wrna dusre time moti moti gyaan ki baate , 🤣🤣",2021-12-03T14:02:18Z,0,0
Ishan Aggarwal,"Luxury phone name is Gaurav Chaudhary iPhone <a href=""http://www.youtube.com/results?search_query=%23tgfamily"">#TgFamily</a>",2021-12-03T14:02:09Z,0,0
A.K. @ VLOGS,Guruji gift hi kr do bhai jii🙏🙏,2021-12-03T14:02:03Z,0,0
Pushpak Patni,What is the price of the phone,2021-12-03T14:01:59Z,0,0
NIRO,You are my special unbox 😍😍,2021-12-03T14:01:27Z,0,0
Lovepreet,Hello sir kaise hai aap sir ham yahi chahte hai ke hamara our aapka sath bna rhe❤️❤️☺️,2021-12-03T14:00:24Z,0,0
Bhupendr Vishwakarma,🥲🥲🥲🥲🥲,2021-12-03T13:59:49Z,0,0
saha ni,Professor got his next mission,2021-12-03T13:58:05Z,0,0
Hitesh Sahu,Mat dikhao sir lalach aata hai mai bhi luga ek din,2021-12-03T13:57:47Z,0,0
Shankar kumar,Phone ka giveaway kar do Gaurav bhai,2021-12-03T13:57:25Z,1,1
Vishwajeet Mishra,"Bhaiya yeh limited edition kaise hua??<br>Agar aap  apna naam likhawaoge toh bas aap hi kharidoge,<br>Koi aur apna naam likhwayega, toh woh hi khareedega,<br>Agar Apka naam likha hai toh doosra person kiyon khareedega?",2021-12-03T13:56:56Z,0,0
Shakti Shakti,Awesome bhai,2021-12-03T13:56:01Z,0,0
suraj Kushwaha,New way to make viewers fool and increase views+subscriber.. with new gold (TG edition) iphone😊🤔🤔🤔🤔,2021-12-03T13:54:54Z,0,0
Indrajeet Singh,Videos 3-4 years pahle aate the ...knowledge wale...<br><br>Ab to bas aise hi ...... chal raha hai.,2021-12-03T13:54:20Z,0,0
Batman,Kif,2021-12-03T13:54:19Z,0,0
Shiva Kumar,Guru ji olp wala gold iphone kya kero ge guru ji....????,2021-12-03T13:54:10Z,0,0
Bhatt ji vlogs,Guru ji aapki to baat hi nirali hai😍,2021-12-03T13:54:01Z,0,0
cute & insane,First look bahut aacha laga. Magar dekhte dekhte mann bhar gaya...,2021-12-03T13:53:22Z,0,0
Pratyush Bhardwaj,guru g dushwara iphone mujhai send kar digyai.....kyoki ab ishka koi value nahi raha aap kai liyai...,2021-12-03T13:52:59Z,0,0
Abhishek Bhagat,"Bahot Hard iphone hai sir ❤️<br><a href=""http://www.youtube.com/results?search_query=%23tgfamily"">#TGFAMILY</a>",2021-12-03T13:52:53Z,0,0
Abhijeet Gupta,Agar Galti se bhi ye phone Niche gir gaya to L lag jayenge 🤣🤣🤣,2021-12-03T13:52:04Z,1,0
Akshat Gupta,"Ab iska giveaway kardo 😍<br><a href=""http://www.youtube.com/results?search_query=%23tgfamily"">#TGFamily</a>!!!🤣🤣😂",2021-12-03T13:51:54Z,0,0
Bhavesh B,Price bata hi do ...!!!,2021-12-03T13:49:02Z,0,0
defence salute,Price is only <br>6 crore 😂😂😂😂,2021-12-03T13:48:27Z,0,0
Orandveer,Chori hone ka dar x1000,2021-12-03T13:48:27Z,1,0
Hitesh Sahu,❣️🔥❣️🔥❣️🔥❣️🔥❣️,2021-12-03T13:47:37Z,0,0
ayush kumar,ab 1cr gold wale iphone ka kya karoge,2021-12-03T13:47:20Z,0,0
It's YUVI,SIGN OF ROYALTY,2021-12-03T13:46:54Z,0,0
Allauddin vlogs 🙂,Ghanta maza full chutyagiri Karta h 😅,2021-12-03T13:46:20Z,0,0
yaseer s,Price to bol dete?,2021-12-03T13:45:09Z,0,0
Rupesh Kaushik,Apke yaha to naaliya bhi paiso se jam ho jati hongi🤑,2021-12-03T13:44:57Z,0,0
Tilak M,Waste of moneyyyyyyyyy 👎👎👎👎,2021-12-03T13:44:54Z,1,0
1st RANK COACHING CENTER,Giveaway kab hoga<br>😂😂😂,2021-12-03T13:44:46Z,0,0
Asadul Mandal,Very nice👍,2021-12-03T13:43:35Z,0,0
Sanjay,Wow guruji aaj tat koi yi youtube r aab se takkar nahi de sakta qki tumne gold ka custom banake givwaey bhee karta hu amejing,2021-12-03T13:43:24Z,1,0
Jyotish Patel,Sir iski price toh btado,2021-12-03T13:43:08Z,0,0
Muhammad Muqtadir,Guruji have all space stones,2021-12-03T13:42:58Z,0,0
Rahul Gupta,Mujhe giveaway kar do yar magajmari khatm karo 😂😂😂,2021-12-03T13:42:54Z,0,0
Bharat Solanki,Necs iphone,2021-12-03T13:42:40Z,0,0
Soumy Gupta,Pata nhi iss baar gaurav sir ne apnne pahle gold diamonds 💎 iPhone 12 pro ki trh iska giveaway nhi kara,2021-12-03T13:42:17Z,0,0
BOOYAH GAMING STAR,My facebook id hack plzz help me,2021-12-03T13:41:45Z,0,0
Raj Gajjar,iphone 13 pro 1 tb worth million dollar,2021-12-03T13:41:44Z,0,0
vickysearch hub,Out of my dreams 😂 but amazing 🔥,2021-12-03T13:41:35Z,2,0
BOOYAH GAMING STAR,Plzzz,2021-12-03T13:41:14Z,1,0
BOOYAH GAMING STAR,Lzzz,2021-12-03T13:41:11Z,1,0
BOOYAH GAMING STAR,Facebook id hack help,2021-12-03T13:41:07Z,1,0
BOOYAH GAMING STAR,Id hack help,2021-12-03T13:40:58Z,1,0
BOOYAH GAMING STAR,Plzz help,2021-12-03T13:40:52Z,1,0
BOOYAH GAMING STAR,Facebook id hack,2021-12-03T13:40:47Z,1,0
BOOYAH GAMING STAR,Plzz help,2021-12-03T13:40:39Z,1,0
BOOYAH GAMING STAR,Id hack facebook,2021-12-03T13:40:34Z,1,0
BOOYAH GAMING STAR,Id hack help,2021-12-03T13:40:21Z,1,0
Raj Gajjar,🔥🔥🔥,2021-12-03T13:40:19Z,0,0
mR_RoNnY_ 1147,Sir majaa agyaaa boht hi accha lagaa,2021-12-03T13:40:18Z,0,0
BOOYAH GAMING STAR,Id hack help,2021-12-03T13:40:14Z,1,0
BOOYAH GAMING STAR,Id hack  help,2021-12-03T13:40:07Z,1,0
fiaz dawar,Sir ye b bahut acha hai ager 13promax hota to our b bahut bahut acha hota❤️❤️,2021-12-03T13:39:53Z,0,0
Piyush Chauhan,Chlo iska bhi giveaway krte h,2021-12-03T13:39:30Z,0,0
Indian Pride's 😍,"Sir I have No words for this unique piece for one and only  unique pride of earth ie. you itself, literally no words 😅 I just watched this whole video with mouth watering 😋 for it .. sir ipods mujhe de do aapke pass toh hoga hi phele se 🤣🤣 <br>Btw love you sir ! and keep making India proud on you .",2021-12-03T13:39:11Z,3,1
sj creation,Very nice unboxing sir..<br>I love this product.<br>I m your big fan guruji,2021-12-03T13:38:27Z,1,0
Amit Kumar,Itne mein  bhai noida mein 2-3 flat khareed lunga 😂😂😂😂,2021-12-03T13:38:05Z,0,0
Nilesh Pawar,gajab guruji🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰,2021-12-03T13:37:49Z,0,0
Balwant Verma,Esse jada highy sir apka 11 pro dimond edition h🔥🔥🔥,2021-12-03T13:37:46Z,0,0
AMANMODEL1,Lovely 😍 ❤️🇮🇳,2021-12-03T13:36:35Z,0,0
L.S B,When u have &quot;faltu ka money&quot;🤣🤣,2021-12-03T13:35:47Z,0,0
Mr Bio,Bhai ji giveaway mt krna yai sirf aap ke paas he rhena chaiye,2021-12-03T13:35:31Z,0,0
Grenaguru Gaming,BAKWAS,2021-12-03T13:34:41Z,0,0
Singer BOY,Bro please price toh<br> bta do,2021-12-03T13:34:39Z,0,0
SUPREETH,😅I think paisa barbaad,2021-12-03T13:34:13Z,2,0
kuShaK Plays,😐🙂☺️😊😘🥰😍🤗😋🙃,2021-12-03T13:33:54Z,0,1
RAHUL CREATIVE,Sir 1 ap ei eklota hea sab kar sakte hia,2021-12-03T13:33:28Z,1,0
PRUTHVI,Sir prise?????‽,2021-12-03T13:32:45Z,1,0
SUPRAJIT MANDAL,Paisa ho toh kya kichu nahi ho sakta hai....😭🙈🙈🙈🙈,2021-12-03T13:32:39Z,1,0
_rahul_jacker,"Hello guruji aapka Look Virat Kohli Jaisa a raha hai <a href=""http://www.youtube.com/results?search_query=%23tg"">#tg</a>",2021-12-03T13:31:08Z,1,0
Balwant Verma,Love from chhattisgarh ❤️,2021-12-03T13:31:01Z,0,0
Harris amarkhel,World no 1 tati phone 🤮🤢🤢🤢🤢,2021-12-03T13:29:31Z,0,0
jagtar Benipal,Mnu dena phone?  😂😂😂,2021-12-03T13:29:28Z,0,0
Mukesh Parmar,Super gold,2021-12-03T13:29:07Z,0,0
Durwas Sairise,Hum toh dekhke man bhar lete sir😢😢😢,2021-12-03T13:28:56Z,0,0
sakeel,Hii bro,2021-12-03T13:28:11Z,0,0
ruh_2315 Rahul,🔥🔥🔥,2021-12-03T13:27:58Z,0,0
Rahul kr. Dey,Giveaway hoga ki nahi ......,2021-12-03T13:27:27Z,0,0
Rohit Tiwari,Paisa barbad kr diya aapne guruji,2021-12-03T13:26:58Z,0,0
T๛REXツROSHAN,Brilliant,2021-12-03T13:23:39Z,0,0
S.s,Aapke view kam hone ka karan showoff karna hai,2021-12-03T13:23:32Z,0,0
Varun Banka,Price????????????????,2021-12-03T13:23:30Z,0,0
Sankumar Salam,Nice sir,2021-12-03T13:23:20Z,0,0
GAMING WITH ME legend,Radhe radhe,2021-12-03T13:23:00Z,0,0
Prakul bansal,Guruji mauj kardi 🔥🔥🔥,2021-12-03T13:22:48Z,0,0
Rangilal Rangilal,नमस्ते गुरु जी,2021-12-03T13:21:35Z,1,0
Mr. ParthR,Aaj sunio ko bhi aap se jallln hogii😂😂😂😂,2021-12-03T13:20:32Z,0,0
R K studio,❤️❤️❤️❤️❤️,2021-12-03T13:19:44Z,0,0
Bïñøđ Kumar behera,😘❤️😍🥰,2021-12-03T13:19:20Z,0,0
Vijay Garg,Bhai aap bade amir🤑🤑💰ho,2021-12-03T13:19:20Z,0,0
Peter John,Congratulations Bhaiya 😌🥰😇❤️💛💛💯🔥🎉🎊🎉🎊,2021-12-03T13:19:03Z,0,0
Peter John,🔥🔥💯💯💛💛💛💛❤️❤️😇🥰😌😌,2021-12-03T13:18:45Z,0,0
Sai Naresh,Cool.,2021-12-03T13:18:40Z,1,0
Akash Bhatia,Sir aap iphone customized kese karate hoo,2021-12-03T13:18:36Z,0,0
Tejas Prajapati,I want to bata de Bata De kitne ka banvaya Nahin banaa sakte hain Hum 2,2021-12-03T13:18:25Z,0,0
rudraksh shukla,MR WHO&#39;S THE BOSS IS WAY BETTER THAN YOU,2021-12-03T13:18:13Z,1,0
Dhyey Suchak,Phone is too good but pocket me kese daloge 🥲,2021-12-03T13:18:09Z,0,0
ཀའ ツรrสツ,"<a href=""http://www.youtube.com/results?search_query=%23caviar"">#CAVIAR</a> 👍 with <a href=""http://www.youtube.com/results?search_query=%23tgfamily"">#TGFAMILY</a> 🔥",2021-12-03T13:17:38Z,0,0
Krishna,Superb Product 👌👌👍💞,2021-12-03T13:16:49Z,1,0
Dilavar Khan,Nice nice nice nice 🙏🙏👍,2021-12-03T13:16:36Z,0,0
Royal Auto,Bahut sahi hai sir no 1 in india pic,2021-12-03T13:16:33Z,0,0
Raghu rajput Vlogs,&quot;&quot;&quot; Let&#39;s Pray for those people who doesn&#39;t have food to eat on lock down and  for Corona patient &quot;&quot;&quot;💙💚💛💜💖....,2021-12-03T13:16:24Z,6,0
Arshan,❤️❤️❤️,2021-12-03T13:16:08Z,1,0
World Facty,Kamaal,2021-12-03T13:14:38Z,0,0
Be Unique,Purana wala mujhe hi dedo 😂,2021-12-03T13:14:11Z,1,0
Uma Bharti,Agar ye Galti se chori ho gya toaap kya karoge.,2021-12-03T13:13:42Z,0,0
Adarsh Sharma,He is like sunio 😅,2021-12-03T13:12:52Z,0,0
Baba Tayade,Muze lagta hai aap se jyada mai intjar kar raha tha is phone ka ❤️ love you guruji aap yesi hi kamate raho bhai baki hamara pyar to aapke sath hamesha rahega ❤️❤️❤️@technical guruji,2021-12-03T13:11:35Z,1,0
Fact Night,Technical Guruji is on the cloud nine 🌨️🤩<br>Lot&#39;s of Love From Bihar  ♥️<br>Aap ase hi muskurate rho Ek din Main b apse miluga...... Ready Rahiyega 🤞🤩<br>You are going to meet a future Billionaire 💰🤑,2021-12-03T13:11:01Z,1,0
bourbon Gaming,❤️❤️,2021-12-03T13:10:14Z,0,0
Tech Salient,Full on mahabharat wali vibe,2021-12-03T13:09:57Z,0,0
PrimeYT,Are mele me uthaya hua lagta hai🤣🤣🤣🤣,2021-12-03T13:09:46Z,0,0
Nishil Dedaniya,Gaurav bhai samsung s21 ka giveaway abhi pura nhi uska vlog bhi dekhna he💥,2021-12-03T13:08:55Z,0,0
The SPADE Family,kitna bada hye yaar ye bump bhi kitna bada hye,2021-12-03T13:08:12Z,0,0
Kush Gupta,Guruji phone esa h ki nigah hi nahi hat rahi,2021-12-03T13:06:50Z,0,0
Harshal Sasane,Bhai Bhout Ossam 😍 Love It ......,2021-12-03T13:05:51Z,1,0
MaGical RJ,Itna heavy phone nhi chahiye!! 🤣,2021-12-03T13:05:33Z,0,0
Ayan Varsi,Mujhe to paise waste laga guru ji😑,2021-12-03T13:04:33Z,0,0
pulkeet rathee,keisa laga faat gai bro awsum edition bro love you keep it up,2021-12-03T13:03:26Z,0,0
Vighnesh Jadhav,🔥🔥🔥,2021-12-03T13:03:21Z,0,0
Jay Yadav,Congratulations sir👏👏👏 may be we are make sure.....,2021-12-03T13:02:58Z,0,0
Raju Bhowmick,Isme Call Kar Sakte Hain Keya 😁😁😁😁😁😁😁,2021-12-03T13:02:49Z,0,0
Subhash kumre,🧐wadde..log wadde phone🔥🔥,2021-12-03T13:02:44Z,0,0
Chandan Singh,"<a href=""http://www.youtube.com/results?search_query=%23tgfamily"">#TGfamily</a> nice",2021-12-03T13:02:39Z,1,0
Shubham yadav,Kitna price he iska,2021-12-03T13:02:25Z,0,0
Warrior X Gaming,Yrr uper vale ne kya amir banaya hai isko or Lucky bhi,2021-12-03T13:01:41Z,0,0
Baidya Prakash Rautaray,The best thing is no 1/1 or Gaurav bhai ka naam.,2021-12-03T13:01:16Z,0,0
Avtar singh,Indian -Mr. beast,2021-12-03T13:01:02Z,0,0
arjun bansal,awesome,2021-12-03T13:00:37Z,0,0
Tanvi Jain,Price kya hhhhh,2021-12-03T13:00:35Z,0,0
Yash Patel,Mereko giveaway kardo🤣🤣🤣,2021-12-03T13:00:08Z,0,0
samir Bera,Bhaiya me apka subscribe bol raha hum Hooghly District She Ek gaon ka ho Bol Raha Hu Meye West Bangali Home Up Mere Ko iPhone 13 Pro  Gift car sakte ho🙏❤️ Technical Guruji I love you ❤️ please bro 🙏,2021-12-03T12:59:52Z,0,0
Mehtab Alam,Awesome most expensive kamal ka hai iPhone,2021-12-03T12:59:27Z,0,0
Lone Musharaf,And the price is Rs 1221130/-,2021-12-03T12:59:03Z,0,0
Hemant sharma,❤❤,2021-12-03T12:58:29Z,0,0
Mehtab Alam,Wow,2021-12-03T12:57:44Z,0,0
Dhyay Parmar,We want giveaway of this 😍🥶❣️.....,2021-12-03T12:57:39Z,0,0
Praveen Kumar Kushwah,Gajab,2021-12-03T12:57:11Z,0,0
Sandeep Shelar,"Gaurav Bhaiya , Mera Mobile Phone Kharab Ho Chuka Kya Aapke Pass Old Phone Hai Jo Me Usse Use Kar Paunga. <br>Thank You.",2021-12-03T12:57:11Z,0,0
mr_siiiingh,Amazing guruji😅😅🤩🤩<br>aur agr sch btau to sir aapka har kam hi amazing rhta hai 🤣😂🤔😢😂🤣😅🤩🤩,2021-12-03T12:56:53Z,0,0
Deepak Nagar,Giveaway kab hai.,2021-12-03T12:56:47Z,0,0
Chod Re,Boss apko to ye muje gift krna h jab aap nya lenge Mai apko next model banwa ke dunga pkaa    your junior from computer science  engineering college bikaner,2021-12-03T12:53:47Z,0,0
Tanvi Jain,😱😱😱😱😨😨😨😨😨😨,2021-12-03T12:53:36Z,0,0
kaushik kerketta,Price of the phone Around - 10.5 lacs .,2021-12-03T12:53:30Z,0,0
Pradeep vaghela,🔥🔥🔥,2021-12-03T12:53:25Z,1,0
SUNIL KUMAR,Truly luxurious,2021-12-03T12:52:58Z,0,1
